ts_recorded,ts_uploaded,obd_rpm,obd_speed,obd_engine_load
2025-05-29T12:20:45.000000Z,2025-05-29T12:20:46.974537Z,1200,33,49
2025-05-29T12:20:46.000000Z,2025-05-29T12:20:49.203939Z,1200,33,49
2025-05-29T12:20:47.000000Z,2025-05-29T12:20:49.875181Z,1200,33,49
2025-05-29T12:20:48.000000Z,2025-05-29T12:20:50.245331Z,1200,33,49
2025-05-29T12:20:49.000000Z,2025-05-29T12:20:50.813824Z,1200,33,49
2025-05-29T12:20:50.000000Z,2025-05-29T12:20:51.224400Z,1200,33,49
2025-05-29T12:20:51.000000Z,2025-05-29T12:20:52.375796Z,1200,33,49
2025-05-29T12:20:52.000000Z,2025-05-29T12:20:53.428527Z,1200,33,49
2025-05-29T12:20:53.000000Z,2025-05-29T12:20:54.370977Z,1200,33,49
2025-05-29T12:20:54.000000Z,2025-05-29T12:20:55.455407Z,1200,33,49
2025-05-29T12:20:55.000000Z,2025-05-29T12:20:56.866956Z,1200,33,49
2025-05-29T12:20:56.000000Z,2025-05-29T12:20:57.286483Z,1200,33,49
2025-05-29T12:20:57.000000Z,2025-05-29T12:20:58.392269Z,1200,33,49
2025-05-29T12:20:58.000000Z,2025-05-29T12:20:59.595606Z,1200,33,49
2025-05-29T12:20:58.010000Z,2025-05-29T12:21:02.871964Z,1200,33,49
2025-05-29T12:20:59.000000Z,2025-05-29T12:21:03.196767Z,1200,33,49
2025-05-29T12:21:00.000000Z,2025-05-29T12:21:03.576689Z,1200,33,49
2025-05-29T12:21:01.000000Z,2025-05-29T12:21:04.030115Z,1200,33,49
2025-05-29T12:21:02.000000Z,2025-05-29T12:21:04.430403Z,1200,33,49
2025-05-29T12:21:03.000000Z,2025-05-29T12:21:04.984253Z,1200,33,49
2025-05-29T12:21:04.000000Z,2025-05-29T12:21:05.473533Z,1200,33,49
2025-05-29T12:21:05.000000Z,2025-05-29T12:21:06.767033Z,1200,33,49
2025-05-29T12:21:06.000000Z,2025-05-29T12:21:07.223160Z,1200,33,49
2025-05-29T12:21:07.000000Z,2025-05-29T12:21:08.400101Z,1200,33,49
2025-05-29T12:21:08.000000Z,2025-05-29T12:21:09.386073Z,1200,33,49
2025-05-29T12:21:08.010000Z,2025-05-29T12:21:10.172873Z,1200,33,49
2025-05-29T12:21:09.000000Z,2025-05-29T12:21:10.770874Z,1200,33,49
2025-05-29T12:21:10.000000Z,2025-05-29T12:21:11.222729Z,1200,33,49
2025-05-29T12:21:11.000000Z,2025-05-29T12:21:12.391626Z,1200,33,49
2025-05-29T12:21:12.000000Z,2025-05-29T12:21:13.394090Z,1200,33,49
2025-05-29T12:21:13.000000Z,2025-05-29T12:21:15.197033Z,1200,33,49
2025-05-29T12:21:14.000000Z,2025-05-29T12:21:15.880276Z,1200,33,49
2025-05-29T12:21:15.000000Z,2025-05-29T12:21:19.169608Z,1200,33,49
2025-05-29T12:21:16.000000Z,2025-05-29T12:21:19.577245Z,1200,33,49
2025-05-29T12:21:17.000000Z,2025-05-29T12:21:20.154760Z,1200,33,49
2025-05-29T12:21:18.000000Z,2025-05-29T12:21:20.677923Z,1200,33,49
2025-05-29T12:21:19.000000Z,2025-05-29T12:21:21.187706Z,1200,33,49
2025-05-29T12:21:20.000000Z,2025-05-29T12:21:21.640356Z,1200,33,49
2025-05-29T12:21:21.000000Z,2025-05-29T12:21:22.359510Z,1200,33,49
2025-05-29T12:21:22.000000Z,2025-05-29T12:21:23.434092Z,1200,33,49
2025-05-29T12:21:23.000000Z,2025-05-29T12:21:24.528090Z,1200,33,49
2025-05-29T12:21:24.000000Z,2025-05-29T12:21:25.591797Z,1200,33,49
2025-05-29T12:21:25.000000Z,2025-05-29T12:21:26.706998Z,1200,33,49
2025-05-29T12:21:26.000000Z,2025-05-29T12:21:27.151497Z,1200,33,49
2025-05-29T12:21:27.000000Z,2025-05-29T12:21:28.590640Z,1200,33,49
2025-05-29T12:21:28.000000Z,2025-05-29T12:21:29.633574Z,1200,33,49
2025-05-29T12:21:28.010000Z,2025-05-29T12:21:30.153045Z,1200,33,49
2025-05-29T12:21:29.000000Z,2025-05-29T12:21:30.581640Z,1200,33,49
2025-05-29T12:21:30.000000Z,2025-05-29T12:21:32.150822Z,1200,33,49
2025-05-29T12:21:31.000000Z,2025-05-29T12:21:35.154054Z,1200,33,49
2025-05-29T12:21:32.000000Z,2025-05-29T12:21:35.575043Z,1200,33,49
2025-05-29T12:21:33.000000Z,2025-05-29T12:21:36.149627Z,1200,33,49
2025-05-29T12:21:34.000000Z,2025-05-29T12:21:36.593034Z,1200,33,49
2025-05-29T12:21:35.000000Z,2025-05-29T12:21:37.094405Z,1200,33,49
2025-05-29T12:21:36.000000Z,2025-05-29T12:21:37.570682Z,1200,33,49
2025-05-29T12:21:37.000000Z,2025-05-29T12:21:38.303560Z,1200,33,49
2025-05-29T12:21:38.000000Z,2025-05-29T12:21:39.454569Z,1200,33,49
2025-05-29T12:21:39.000000Z,2025-05-29T12:21:40.560954Z,1200,33,49
2025-05-29T12:21:40.000000Z,2025-05-29T12:21:41.629258Z,1200,33,49
2025-05-29T12:21:41.000000Z,2025-05-29T12:21:42.439125Z,1200,33,49
2025-05-29T12:21:42.000000Z,2025-05-29T12:21:43.135830Z,1200,33,49
2025-05-29T12:21:43.000000Z,2025-05-29T12:21:44.438899Z,1200,33,49
2025-05-29T12:21:44.000000Z,2025-05-29T12:21:45.487480Z,1200,33,49
2025-05-29T12:21:45.000000Z,2025-05-29T12:21:46.562270Z,1200,33,49
2025-05-29T12:21:46.000000Z,2025-05-29T12:21:48.069797Z,1200,33,49
2025-05-29T12:21:47.000000Z,2025-05-29T12:21:52.342313Z,1200,33,49
2025-05-29T12:21:48.000000Z,2025-05-29T12:21:52.860142Z,1200,33,49
2025-05-29T12:21:49.000000Z,2025-05-29T12:21:53.250487Z,1200,33,49
2025-05-29T12:21:50.000000Z,2025-05-29T12:21:54.772999Z,1200,33,49
2025-05-29T12:21:51.000000Z,2025-05-29T12:21:55.120935Z,1200,33,49
2025-05-29T12:21:52.000000Z,2025-05-29T12:21:55.522440Z,1200,33,49
2025-05-29T12:21:53.000000Z,2025-05-29T12:21:55.949237Z,1200,33,49
2025-05-29T12:21:54.000000Z,2025-05-29T12:21:56.286445Z,1200,33,49
2025-05-29T12:21:55.000000Z,2025-05-29T12:21:56.657565Z,1200,33,49
2025-05-29T12:21:56.000000Z,2025-05-29T12:21:57.312910Z,1200,33,49
2025-05-29T12:21:57.000000Z,2025-05-29T12:21:58.389277Z,1200,33,49
2025-05-29T12:21:58.000000Z,2025-05-29T12:21:59.492010Z,1200,33,49
2025-05-29T12:21:58.010000Z,2025-05-29T12:22:00.283574Z,1200,33,49
2025-05-29T12:21:59.000000Z,2025-05-29T12:22:00.861880Z,1200,33,49
2025-05-29T12:22:00.000000Z,2025-05-29T12:22:01.289048Z,1200,33,49
2025-05-29T12:22:01.000000Z,2025-05-29T12:22:02.421992Z,1200,33,49
2025-05-29T12:22:02.000000Z,2025-05-29T12:22:03.365381Z,1200,33,49
